Frequency Band,dB Value
/meters,b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x8c\x80\x00\x82^\x81\x96\x82H\x83\xac\x82L\x84\xa2\x88*\x8a\x1a\x8en\x95\x8c\x92\x0e\x9a\x98\xa2\xb4\xa9$\xb0j\xb52\xb8\xa6\xb8\xa4\xb9\xa2\xbcJ\xbb8\xc0T\xbe\x10\xb7\x86\xae>\xae\\\xae^\xb2f\xb7B\xbd\x14\xc1\xb4\xc5\xa8\xbdv\xad\x10\xbc\xa0\xc5~\xc9\xd8\xc9v\xb6T\xba@\xc2~\xbf\xe4\xb9\\\xbe\xc4\xbe\x9c\xbf\x1a\xc4n\xbd(\xb9n\xb6\xf6\xb3\xc8\xb4\xd2\xb5\xb4\xb4\x0c\xaf\x9e\xaf\x92\xb4\x8c\xbc\xbc\xbd\xb8\xba`\xbc\x98\xbet\xbe\xb0\xbdN\xbe\xf6\xc5J\xc0\xb6\xbe0\xbb\xd4\xbb\xc8\xbe\xfa\xbc\xf2\xbb\xc6\xb6\xa0\xb5(\xb6>\xab\xda\xa7l\xa3\x86\x98\xc8\x94b\x8f\x08\x90\x10\x8f'
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-128.0
Band 16,-128.0
Band 17,-128.0
Band 18,-128.0
Band 19,-128.0
Band 20,-128.0
Band 21,-127.8984375
Band 22,-121.8203125
Band 23,-127.890625
Band 24,-126.890625
Band 25,-122.5546875
Band 26,-111.6640625
Band 27,-109.953125
Band 28,-106.09375
Band 29,-111.265625
Band 30,-105.1328125
Band 31,-96.59375
Band 32,-89.484375
Band 33,-83.046875
Band 34,-77.7734375
Band 35,-74.984375
Band 36,-74.53125
Band 37,-73.546875
Band 38,-70.5546875
Band 39,-71.8203125
Band 40,-66.890625
Band 41,-68.7734375
Band 42,-76.046875
Band 43,-78.328125
Band 44,-76.9765625
Band 45,-84.7421875
Band 46,-80.734375
Band 47,-75.703125
Band 48,-69.8515625
Band 49,-66.0234375
Band 50,-61.3984375
Band 51,-69.4453125
Band 52,-85.6484375
Band 53,-71.0390625
Band 54,-61.4765625
Band 55,-57.6171875
Band 56,-57.2578125
Band 57,-76.6484375
Band 58,-72.78125
Band 59,-64.859375
Band 60,-67.6171875
Band 61,-73.2109375
Band 62,-68.75
Band 63,-68.3359375
Band 64,-67.5
Band 65,-63.0078125
Band 66,-69.6796875
Band 67,-73.953125
Band 68,-76.671875
Band 69,-79.109375
Band 70,-77.5546875
Band 71,-77.2890625
Band 72,-74.8125
Band 73,-81.875
Band 74,-81.1015625
Band 75,-78.53125
Band 76,-70.5625
Band 77,-69.3671875
Band 78,-72.3828125
Band 79,-70.734375
Band 80,-64.8515625
Band 81,-65.1171875
Band 82,-66.34375
Band 83,-68.8046875
Band 84,-61.140625
Band 85,-66.8203125
Band 86,-68.3984375
Band 87,-71.921875
Band 88,-71.28125
Band 89,-68.328125
Band 90,-70.1328125
Band 91,-71.2421875
Band 92,-76.4140625
Band 93,-77.5625
Band 94,-77.0390625
Band 95,-87.9453125
Band 96,-91.34375
Band 97,-95.765625
Band 98,-106.6640625
Band 99,-109.421875
Band 100,-112.640625
Band 101,-111.453125
Band 102,-112.4140625
/meters,b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x1a\x80.\x86\x1c\x80\x1c\x81r\x85V\x90\x0c\x92\xe8\x95\xbc\x90\xde\x96h\x9f\x84\xa6\xf4\xac:\xb2\x04\xb5x\xb5t\xb6r\xb9.\xb8\x1c\xbd:\xbb\xf4\xb3\xac\xb1\x06\xb3B\xabD\xafL\xb4&\xba\xfa\xbd\x9a\xc2\x8e\xbaZ\xaa\xf6\xb8\x86\xc2b\xc6\xbe\xc6Z\xb38\xb7$\xbfb\xbc\xca\xb6@\xbb\xaa\xbb\x80\xbc\xfe\xc0R\xba\x0c\xb6T\xb3\xe4\xb0r\xb2\xb6\xb20\xb5 \xae\xe6\xaex\xb1p\xb9\xa2\xba\x9e\xb7D\xb9&\xbf\xe2\xbe\xa8\xbd2\xbb\xdc\xc2.\xbd\x9a\xbb\x14\xb8\xb8\xb8\xac\xbb\xde\xb9\xc2\xb8\x96\xb3p\xb2\xf6\xb2\x0e\xa8\xa8\xa4<\xa0V\x95\x94\x92\\\x8f\x8c\x90\x96\x8f'
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-128.0
Band 16,-128.0
Band 17,-127.7109375
Band 18,-126.578125
Band 19,-125.125
Band 20,-125.7578125
Band 21,-124.5390625
Band 22,-123.84375
Band 23,-126.6875
Band 24,-122.828125
Band 25,-118.4921875
Band 26,-118.3359375
Band 27,-113.0234375
Band 28,-106.5078125
Band 29,-108.578125
Band 30,-102.6328125
Band 31,-93.25
Band 32,-85.5625
Band 33,-82.1875
Band 34,-74.8671875
Band 35,-70.9609375
Band 36,-70.4765625
Band 37,-69.484375
Band 38,-66.4921875
Band 39,-67.8359375
Band 40,-62.90625
Band 41,-64.796875
Band 42,-72.0625
Band 43,-80.6015625
Band 44,-80.8828125
Band 45,-80.765625
Band 46,-76.75
Band 47,-71.7265625
Band 48,-65.8671875
Band 49,-62.046875
Band 50,-57.421875
Band 51,-65.46875
Band 52,-81.6640625
Band 53,-67.0546875
Band 54,-57.5
Band 55,-53.6328125
Band 56,-53.28125
Band 57,-72.6640625
Band 58,-68.796875
Band 59,-60.875
Band 60,-63.6328125
Band 61,-69.234375
Band 62,-64.765625
Band 63,-64.359375
Band 64,-63.515625
Band 65,-59.0234375
Band 66,-65.6953125
Band 67,-69.96875
Band 68,-72.6953125
Band 69,-75.1640625
Band 70,-76.7890625
Band 71,-73.3046875
Band 72,-74.421875
Band 73,-80.078125
Band 74,-79.5078125
Band 75,-74.546875
Band 76,-66.578125
Band 77,-65.390625
Band 78,-68.3984375
Band 79,-66.75
Band 80,-64.53125
Band 81,-65.328125
Band 82,-65.4375
Band 83,-64.8203125
Band 84,-57.15625
Band 85,-62.8359375
Band 86,-64.4140625
Band 87,-67.859375
Band 88,-67.21875
Band 89,-64.265625
Band 90,-66.0703125
Band 91,-67.1796875
Band 92,-72.3515625
Band 93,-73.5
Band 94,-72.96875
Band 95,-83.8828125
Band 96,-87.2734375
Band 97,-91.703125
Band 98,-102.6015625
Band 99,-106.34375
Band 100,-112.3828125
Band 101,-112.5
Band 102,-113.6875
/meters,"b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80J\x80l\x81\xe0\x82>\x82v\x83(\x84P\x81,\x85\x82\x89\xaa\x89\xfa\x8e~\x95l\x93^\x99\xc0\xa2p\xaa\xd0\xad""\xb5\n\xb9\x86\xb9\x84\xba\x82\xbd*\xbc\x18\xc14\xbf\xf0\xb7f\xaf\x1e\xaf<\xaf@\xb3F\xb8""\xbe\xf4\xc1\x94\xc6\x88\xbeV\xae\xf2\xbc\x80\xc6^\xca\xb8\xcaV\xb74\xbb \xc3^\xc0\xc4\xba<\xbf\xa4\xbf|\xc0\xfa\xc4N\xbe\x08\xbaN\xb7\xd6\xb46\xb3\xb2\xb6\x94\xb5\xec\xaf~\xb0t\xb5l\xbd\x9c\xbe\x9a\xbb@\xbdx\xbf\xac\xbe\x90\xbe.\xbf\xd8\xc6*\xc1\x96\xbf$\xbc\xc8\xbc\xbc\xbf\xee\xbd\xd2\xbc\xa6\xb7\x80\xb6\x08\xb7\x1e\xac\xba\xa8L\xa4f\x99\xa8\x95\x9e\x8f\x80\x8fP\x8e'"
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-128.0
Band 16,-128.0
Band 17,-128.0
Band 18,-127.8046875
Band 19,-127.109375
Band 20,-126.40625
Band 21,-125.828125
Band 22,-122.5390625
Band 23,-126.0625
Band 24,-124.8203125
Band 25,-120.484375
Band 26,-115.65625
Band 27,-115.015625
Band 28,-106.3203125
Band 29,-110.5703125
Band 30,-103.0546875
Band 31,-94.5234375
Band 32,-87.4140625
Band 33,-80.9765625
Band 34,-75.6953125
Band 35,-72.9140625
Band 36,-72.4609375
Band 37,-71.4765625
Band 38,-68.484375
Band 39,-69.828125
Band 40,-64.8984375
Band 41,-66.78125
Band 42,-74.0546875
Band 43,-80.3203125
Band 44,-81.234375
Band 45,-82.7578125
Band 46,-78.7421875
Band 47,-73.7109375
Band 48,-67.859375
Band 49,-64.0390625
Band 50,-59.4140625
Band 51,-67.4609375
Band 52,-83.65625
Band 53,-69.046875
Band 54,-59.484375
Band 55,-55.625
Band 56,-55.2734375
Band 57,-74.65625
Band 58,-70.7890625
Band 59,-62.8671875
Band 60,-65.625
Band 61,-71.21875
Band 62,-66.7578125
Band 63,-66.3515625
Band 64,-65.5078125
Band 65,-61.015625
Band 66,-67.6875
Band 67,-71.9609375
Band 68,-74.6875
Band 69,-77.15625
Band 70,-75.5625
Band 71,-75.296875
Band 72,-76.4140625
Band 73,-80.296875
Band 74,-79.4453125
Band 75,-76.5390625
Band 76,-68.5703125
Band 77,-67.375
Band 78,-70.390625
Band 79,-68.7421875
Band 80,-62.859375
Band 81,-63.125
Band 82,-64.3515625
Band 83,-66.8125
Band 84,-59.1484375
Band 85,-64.828125
Band 86,-66.40625
Band 87,-69.9296875
Band 88,-69.2890625
Band 89,-66.3359375
Band 90,-68.140625
Band 91,-69.25
Band 92,-74.421875
Band 93,-75.5703125
Band 94,-75.0390625
Band 95,-85.953125
Band 96,-89.3515625
Band 97,-93.7734375
Band 98,-104.671875
Band 99,-108.4140625
Band 100,-110.671875
Band 101,-113.1640625
Band 102,-113.9921875
/meters,"b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x802\x80\xe4\x80\x98\x81,\x82v\x85\xf0\x81.\x83\x84\x87X\x8c\xfc\x8c\xae\x95n\x91\xf2\x98z\xa1\x96\xa8\x06\xafN\xb4\x16\xb7\x8a\xb7\x86\xb8\x84\xbb,\xba\x1a\xbf8\xbd\xf2\xb5\xae\xaf\xc4\xae>\xadB\xb1J\xb6$\xbc\xf6\xbf\x96\xc4\x8a\xbcX\xac\xf4\xba\x84\xc4`\xc8\xba\xc8X\xb56\xb9""\xc1`\xbe\xc8\xb8>\xbd\xa6\xbd~\xbe\xfc\xc2P\xbc\n\xb8P\xb5\xd8\xb2p\xb4\xb4\xb4\x96\xb3\xb4\xaf\x8e\xb0v\xb3n\xbb\xa0\xbc\x9c\xb9B\xbb$\xc1\xe0\xc0\xa6\xbf0\xbd\xda\xc4,\xbf\x98\xbd\x12\xba\xb6\xba\xaa\xbd\xdc\xbb\xc0\xba\x94\xb5n\xb4\xf6\xb4\x0c\xaa\xa6\xa6:\xa2T\x97\x96\x93T\x91\xd6\x8e\x02\x8e'"
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-128.0
Band 16,-128.0
Band 17,-128.0
Band 18,-128.0
Band 19,-128.0
Band 20,-127.0234375
Band 21,-126.78125
Band 22,-120.703125
Band 23,-127.0234375
Band 24,-125.7734375
Band 25,-121.4375
Band 26,-112.46875
Band 27,-110.2265625
Band 28,-105.0
Band 29,-111.5234375
Band 30,-104.015625
Band 31,-95.4765625
Band 32,-88.3671875
Band 33,-81.9296875
Band 34,-76.65625
Band 35,-73.875
Band 36,-73.421875
Band 37,-72.4296875
Band 38,-69.4375
Band 39,-70.703125
Band 40,-65.7734375
Band 41,-67.6640625
Band 42,-74.9296875
Band 43,-77.2109375
Band 44,-75.8671875
Band 45,-83.6328125
Band 46,-79.6171875
Band 47,-74.5859375
Band 48,-68.734375
Band 49,-64.9140625
Band 50,-60.2890625
Band 51,-68.3359375
Band 52,-84.53125
Band 53,-69.921875
Band 54,-60.3671875
Band 55,-56.5
Band 56,-56.1484375
Band 57,-75.53125
Band 58,-71.6640625
Band 59,-63.7421875
Band 60,-66.5
Band 61,-72.09375
Band 62,-67.6328125
Band 63,-67.2265625
Band 64,-66.3828125
Band 65,-61.890625
Band 66,-68.5625
Band 67,-72.8359375
Band 68,-75.5625
Band 69,-77.9921875
Band 70,-76.4375
Band 71,-76.171875
Band 72,-73.6953125
Band 73,-80.7578125
Band 74,-79.984375
Band 75,-77.421875
Band 76,-69.4453125
Band 77,-68.2578125
Band 78,-71.2734375
Band 79,-69.6171875
Band 80,-63.7421875
Band 81,-64.0
Band 82,-65.234375
Band 83,-67.6875
Band 84,-60.0234375
Band 85,-65.703125
Band 86,-67.28125
Band 87,-70.8046875
Band 88,-70.1640625
Band 89,-67.2109375
Band 90,-69.015625
Band 91,-70.125
Band 92,-75.3046875
Band 93,-76.4453125
Band 94,-75.921875
Band 95,-86.828125
Band 96,-90.2265625
Band 97,-94.6484375
Band 98,-105.546875
Band 99,-109.2890625
Band 100,-111.5234375
Band 101,-113.359375
Band 102,-111.8125
/meters,"b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\xfa\x808\x81L\x87\xfa\x80:\x82\x90\x86\x88\x8f\xc6\x91\x00\x97z\x90\xfc\x97\x86\xa0\xa2\xa7\x12\xaeX\xb3 \xb6\x94\xb6\x92\xb7\x90\xbaL\xb9:\xbeV\xbc\x12\xb5\xca\xb2""\xb4^\xacb\xb0j\xb5D\xbb\x16\xbf\xb6\xc3\xaa\xbbx\xab\x14\xba\xa2\xc3\x80\xc7\xda\xc7x\xb4V\xb8B\xc0\x80\xbd\xe8\xb7^\xbc\xc6\xbc\x9e\xbd\x1c\xc2p\xbb*\xb7p\xb4\x02\xb2\x90\xb3\xd4\xb3N\xb6>\xaf\x04\xb0\x94\xb2\x8e\xba\xbe\xbb\xba\xb8b\xbaB\xc0\x00\xc0\xc4\xbeP\xbc\xfa\xc3L\xbe\xb8\xbc2\xb9\xd6\xb9\xca\xbc\xfc\xba\xe0\xb9\xb2\xb4\x8e\xb3\x14\xb4,\xa9\xc6\xa5Z\xa1t\x96\xb6\x92z\x90\xa4\x8e0\x90'"
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-126.2421875
Band 16,-125.578125
Band 17,-122.828125
Band 18,-124.2890625
Band 19,-122.2109375
Band 20,-119.28125
Band 21,-118.046875
Band 22,-116.9140625
Band 23,-125.28125
Band 24,-126.5703125
Band 25,-123.4296875
Band 26,-111.921875
Band 27,-110.828125
Band 28,-106.96875
Band 29,-107.9453125
Band 30,-106.0078125
Band 31,-97.46875
Band 32,-90.359375
Band 33,-83.921875
Band 34,-78.6484375
Band 35,-75.8671875
Band 36,-75.4140625
Band 37,-74.421875
Band 38,-71.4296875
Band 39,-72.6953125
Band 40,-67.765625
Band 41,-69.6484375
Band 42,-76.921875
Band 43,-79.203125
Band 44,-77.859375
Band 45,-80.1328125
Band 46,-69.8046875
Band 47,-54.40625
Band 48,-49.4453125
Band 49,-66.90625
Band 50,-62.28125
Band 51,-70.328125
Band 52,-85.4296875
Band 53,-71.9140625
Band 54,-62.3515625
Band 55,-58.4921875
Band 56,-58.140625
Band 57,-77.5234375
Band 58,-69.921875
Band 59,-65.734375
Band 60,-68.4921875
Band 61,-61.8359375
Band 62,-69.625
Band 63,-66.6015625
Band 64,-68.375
Band 65,-63.8828125
Band 66,-70.5546875
Band 67,-74.828125
Band 68,-77.5546875
Band 69,-78.5546875
Band 70,-72.3203125
Band 71,-78.1640625
Band 72,-75.6875
Band 73,-82.75
Band 74,-81.9765625
Band 75,-79.40625
Band 76,-71.4375
Band 77,-70.2421875
Band 78,-71.8203125
Band 79,-67.6953125
Band 80,-65.5
Band 81,-65.9921875
Band 82,-67.21875
Band 83,-69.6796875
Band 84,-62.015625
Band 85,-67.6953125
Band 86,-69.2734375
Band 87,-72.796875
Band 88,-72.15625
Band 89,-69.203125
Band 90,-71.0078125
Band 91,-72.1171875
Band 92,-77.296875
Band 93,-78.4375
Band 94,-77.9140625
Band 95,-88.8203125
Band 96,-92.21875
Band 97,-96.640625
Band 98,-107.5390625
Band 99,-108.3046875
Band 100,-112.15625
Band 101,-111.0078125
Band 102,-111.796875
/meters,"b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\xc2\x81l\x82,\x85\xb6\x83\xca\x85\xb8\x88\xf4\x89\x16\x8b\xb8\x82n\x81\x92\x84\x14\x90,\x91\x08\x95\x0e\x94\xfe\x95\x88\x9e\xa4\xa5\x14\xacZ\xb1""\xb4\x96\xb4\x94\xb5\x92\xb8N\xb7<\xbcZ\xba\x14\xb3\xcc\xb0$\xb2\xde\xaf2\xba\x98\xc9\x8e\xce\x18\xbd\xb8\xc1\xac\xb9\x92\xaa\x16\xb8\xa6\xc1\x82\xc5\xdc\xc5z\xb2\x14\xbaD\xbe\x82\xbb*\xc2`\xbaf\xbd\xa0\xbb\x1e\xc0r\xb9,\xb5r\xb2r\xb1\xae\xb7\xd6\xb1P\xb4@\xad\x06\xae\x98\xb0\x90\xb8\xc2\xb9.\xb8N\xbc\x80\xbe\x02\xbe\xc8\xbcR\xba\xfc\xc1N\xbc\xba\xba4\xb7\xd8\xb7\xcc\xba\xfe\xb8\xe2\xb7\xb4\xb2\x90\xb1\x16\xb2.\xa7\xc8\xa3\\\x9fv\x94\xb2\x93\xd8\x8f\xfe\x904\x90'"
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-127.359375
Band 16,-126.6875
Band 17,-123.9453125
Band 18,-125.015625
Band 19,-122.3671875
Band 20,-120.3984375
Band 21,-119.1640625
Band 22,-118.0234375
Band 23,-125.953125
Band 24,-126.0234375
Band 25,-124.546875
Band 26,-113.0390625
Band 27,-109.6640625
Band 28,-108.0859375
Band 29,-107.7734375
Band 30,-107.1171875
Band 31,-98.5859375
Band 32,-91.4765625
Band 33,-85.03125
Band 34,-79.7578125
Band 35,-76.9765625
Band 36,-76.5234375
Band 37,-75.5390625
Band 38,-63.828125
Band 39,-70.7734375
Band 40,-68.9609375
Band 41,-70.84375
Band 42,-78.1171875
Band 43,-80.3984375
Band 44,-79.046875
Band 45,-81.3203125
Band 46,-71.0078125
Band 47,-54.9609375
Band 48,-44.953125
Band 49,-53.8203125
Band 50,-63.46875
Band 51,-71.5234375
Band 52,-86.625
Band 53,-73.109375
Band 54,-63.546875
Band 55,-59.6875
Band 56,-59.3359375
Band 57,-70.359375
Band 58,-57.4609375
Band 59,-65.796875
Band 60,-69.3984375
Band 61,-63.0234375
Band 62,-70.8203125
Band 63,-67.796875
Band 64,-69.5703125
Band 65,-65.078125
Band 66,-71.75
Band 67,-75.9375
Band 68,-78.6640625
Band 69,-79.671875
Band 70,-73.4375
Band 71,-79.2734375
Band 72,-76.796875
Band 73,-83.8671875
Band 74,-83.09375
Band 75,-80.5234375
Band 76,-72.546875
Band 77,-71.359375
Band 78,-71.5078125
Band 79,-67.828125
Band 80,-66.6171875
Band 81,-67.109375
Band 82,-68.3359375
Band 83,-70.796875
Band 84,-63.1328125
Band 85,-68.8125
Band 86,-70.390625
Band 87,-73.9140625
Band 88,-73.2734375
Band 89,-70.3203125
Band 90,-72.125
Band 91,-73.234375
Band 92,-78.40625
Band 93,-79.5546875
Band 94,-79.0234375
Band 95,-89.9375
Band 96,-93.3359375
Band 97,-97.7578125
Band 98,-108.65625
Band 99,-109.421875
Band 100,-113.2734375
Band 101,-112.1171875
Band 102,-112.125
/meters,"b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\xa4\x80P\x81\x0e\x84\xfc\x82\xa2\x85\x9a\x87\xd6\x88\xfa\x89\x0c\x82\xfa\x81t\x83\xf6\x8eV\x92\xea\x93:\x94\xe2\x94j\x9d\x86\xa4\xf8\xaa>\xb0\x06\xb3z\xb3v\xb4,\xc0:\xb9\n\xbb(\xb9\xe2\xb1\x9a\xaf\xf4\xb0\xae\xae\xfe\xb8\n\xc9\x0c\xd3.\xca\x88\xc0z\xb8`\xa9\xe4\xb6t\xc0P\xc4\xaa\xc4\xa4\xb9\x8a\xc64\xbe\x9a\xba\xfa\xc0.\xb94\xbcn\xba\xec\xbe@\xb8\x10\xb4V\xb1T\xb0\x90\xb6\xba\xb04\xb3""\xac\xe8\xacz\xaft\xb7\xa4\xb8~\xb8,\xbcb\xbd\xe4\xbc\xaa\xbb4\xb9\xde\xc00\xbb\x9c\xb9\x16\xb6\xba\xb6\xae\xb9\xe0\xb7\xc4\xb6\x98\xb1r\xb0\xfa\xb0\x10\xa6\xaa\xa2>\x9eX\x93\x94\x92\xba\x8e\xe2\x8f\xe0\x8f'"
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-126.3984375
Band 13,-125.53125
Band 14,-123.046875
Band 15,-122.078125
Band 16,-119.140625
Band 17,-115.4765625
Band 18,-113.6328125
Band 19,-110.1953125
Band 20,-106.6171875
Band 21,-103.109375
Band 22,-100.0859375
Band 23,-99.2734375
Band 24,-97.578125
Band 25,-95.0859375
Band 26,-92.5078125
Band 27,-91.5859375
Band 28,-89.9609375
Band 29,-89.2890625
Band 30,-90.609375
Band 31,-93.28125
Band 32,-87.71875
Band 33,-82.2421875
Band 34,-77.796875
Band 35,-75.9453125
Band 36,-74.8828125
Band 37,-75.53125
Band 38,-68.703125
Band 39,-60.2265625
Band 40,-61.1328125
Band 41,-61.40625
Band 42,-72.3984375
Band 43,-67.46875
Band 44,-71.9296875
Band 45,-70.1875
Band 46,-70.0703125
Band 47,-59.8203125
Band 48,-49.8125
Band 49,-54.9765625
Band 50,-50.6796875
Band 51,-59.1484375
Band 52,-64.5390625
Band 53,-70.3671875
Band 54,-66.3125
Band 55,-53.6484375
Band 56,-54.765625
Band 57,-65.2578125
Band 58,-62.3203125
Band 59,-62.6484375
Band 60,-57.3359375
Band 61,-67.8828125
Band 62,-71.9140625
Band 63,-59.4296875
Band 64,-65.3984375
Band 65,-60.609375
Band 66,-60.625
Band 67,-72.6484375
Band 68,-69.7265625
Band 69,-70.8359375
Band 70,-69.203125
Band 71,-69.1328125
Band 72,-64.65625
Band 73,-68.5625
Band 74,-68.2421875
Band 75,-63.359375
Band 76,-66.5390625
Band 77,-68.8515625
Band 78,-70.40625
Band 79,-64.3046875
Band 80,-61.0703125
Band 81,-64.90625
Band 82,-65.265625
Band 83,-65.1953125
Band 84,-68.0703125
Band 85,-69.1484375
Band 86,-70.2890625
Band 87,-70.3203125
Band 88,-73.2109375
Band 89,-74.1484375
Band 90,-72.5
Band 91,-73.0625
Band 92,-73.484375
Band 93,-73.953125
Band 94,-76.7890625
Band 95,-82.6796875
Band 96,-85.703125
Band 97,-89.7265625
Band 98,-97.21875
Band 99,-97.421875
Band 100,-104.1328125
Band 101,-110.5859375
Band 102,-112.2734375
/meters,b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x9a\x81x\x82\xf4\x84\xec\x85\xdc\x88\x86\x8c^\x8e\xce\x91b\x95\xe4\x98\xea\x9b\xba\x9cl\x9e\xea\xa0~\xa3j\xa4\n\xa6\xb6\xa6d\xa5\xb8\xa2H\xa8\xc2\xad4\xb2\x0e\xb4\x1e\xb5x\xb4L\xbb\xc6\xc3\xde\xc2\x98\xc2\x9a\xb7\x88\xbc\x12\xb8\xd0\xb9\xee\xb9.\xc40\xce\x06\xc9R\xcd\xda\xc4v\xbf\xa2\xb9\xb0\xbdZ\xca<\xc9\xbe\xbe\xae\xc1Z\xc1\xaa\xc6\x1e\xbc\x16\xb8\x92\xc4\x9a\xbed\xc3`\xc3Z\xb7F\xba*\xb9\xcc\xba\xde\xbaX\xbfp\xbb\xc2\xbb\xa4\xc0v\xbd&\xbb\x98\xb9\xb2\xbf\xee\xc2\x18\xbf\xbc\xbe\xce\xbe\xee\xbb\xda\xba\xb6\xb9\xae\xb9\xca\xb6\xda\xb5\x80\xb7\xf0\xb6\x84\xb6\x0c\xb66\xb3R\xadL\xaaF\xa6\xc8\x9e\x94\x9e\xde\x97j\x91\xba\x8f'
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-128.0
Band 16,-127.5625
Band 17,-124.8203125
Band 18,-125.8984375
Band 19,-123.2421875
Band 20,-121.2734375
Band 21,-120.0390625
Band 22,-118.90625
Band 23,-126.828125
Band 24,-125.8984375
Band 25,-125.421875
Band 26,-113.9140625
Band 27,-108.875
Band 28,-108.9609375
Band 29,-102.140625
Band 30,-94.640625
Band 31,-91.6015625
Band 32,-84.9375
Band 33,-83.5078125
Band 34,-77.703125
Band 35,-73.5859375
Band 36,-71.25
Band 37,-71.484375
Band 38,-64.640625
Band 39,-69.390625
Band 40,-69.8359375
Band 41,-71.71875
Band 42,-78.9921875
Band 43,-80.1875
Band 44,-79.9296875
Band 45,-79.0859375
Band 46,-71.8828125
Band 47,-55.84375
Band 48,-45.828125
Band 49,-54.6953125
Band 50,-64.3515625
Band 51,-72.3984375
Band 52,-87.5
Band 53,-73.984375
Band 54,-64.421875
Band 55,-60.5625
Band 56,-60.203125
Band 57,-71.2421875
Band 58,-58.3359375
Band 59,-66.671875
Band 60,-70.2734375
Band 61,-63.90625
Band 62,-71.6953125
Band 63,-68.6796875
Band 64,-70.4453125
Band 65,-65.953125
Band 66,-72.625
Band 67,-76.8984375
Band 68,-79.625
Band 69,-80.625
Band 70,-74.390625
Band 71,-80.234375
Band 72,-77.7578125
Band 73,-84.8203125
